timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476435473111,1006,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/E/9749,0,0,1006
1476435473111,1006,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-18,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/T/3345,0,0,1006
1476435473112,1006,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-14,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/Z/4506,0,0,1006
1476435473107,1015,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/A/6333,0,0,1015
1476435473107,1015,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/L/7554,0,0,1015
1476435473111,1011,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/E/3698,0,0,1011
1476435474101,1007,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/R/5118,0,0,1007
1476435474107,1002,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-13,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/Y/9261,0,0,1001
1476435474108,1003,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-11,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/E/2917,0,0,1003
1476435474115,1001,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/O/5217,0,0,1001
1476435474116,1001,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-16,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/K/9397,0,0,1001
1476435474116,1003,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-19,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/E/744,0,0,1003
1476435474116,1003,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-17,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/Y/8528,0,0,1003
1476435474117,1003,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/O/5412,0,0,1003
1476435474116,1004,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-20,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/X/5043,0,0,1004
1476435474117,1003,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-10,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/W/410,0,0,1003
1476435474118,1002,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-18,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/I/3597,0,0,1002
1476435474117,1006,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-9,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/O/7459,0,0,1006
1476435474122,1002,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/P/8145,0,0,1002
1476435474115,1009,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-12,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/Y/9067,0,0,1009
1476435474115,1010,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-15,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/X/5413,0,0,1010
1476435474116,1009,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/Y/7465,0,0,1009
1476435474117,1008,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/M/4582,0,0,1008
1476435474118,1007,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-14,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/X/9528,0,0,1007
1476435474122,1004,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/U/2300,0,0,1004
1476435474122,1004,Request - Load composite key entities,Non HTTP response code: java.net.SocketException,Non HTTP response message: Permission denied: connect,Composite key entities 2-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2202,20,60,http://localhost:8080/composite-key-entities/W/3901,0,0,1004
